id,text
4411,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to <#>
2847,"Oh, then your phone phoned me but it disconnected"
2918,There is no sense in my foot and penis.
1071,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
1776,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx"
4966,Good morning princess! Have a great day!
1284,I thk 50 shd be ok he said plus minus 10.. Did ü leave a line in between paragraphs?
3272,yay! finally lol. i missed our cinema trip last week :-(
4985,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.
4911,I donno its in your genes or something
1837,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
4385,I liked the new mobile
1020,"Come round, it's ."
4895,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over."
1327,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough ..."
476,Watching tv lor...
3695,"Playin space poker, u?"
1652,Was doing my test earlier. I appreciate you. Will call you tomorrow.
5097,Apo all other are mokka players only
4430,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n
2795,You have 1 new message. Please call 08712400200.
2651,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.
2766,How do you guys go to see movies on your side.
1374,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...
740,Dont gimme that lip caveboy
3876,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx
2610,I meant middle left or right?
868,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.
1141,Ü dun need to pick ur gf?
998,We still on for tonight?
1338,"Ya tel, wats ur problem.."
542,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck"
1100,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p
1133,"Haha yeah I see that now, be there in a sec"
5011,Pls give her prometazine syrup. 5mls then <#> mins later feed.
2907,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.
2259,I'll talk to the others and probably just come early tomorrow then
4180,S but not able to sleep.
60,Yes..gauti and sehwag out of odi series.
3089,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?
1939,Ambrith..madurai..met u in arun dha marrge..remembr?
2759,Tell me pa. How is pain de.
5096,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04
1079,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you
3126,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX
3356,URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm
2663,Not from this campus. Are you in the library?
941,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
1081,"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*"
188,Have you got Xmas radio times. If not i will get it now
2820,"Mostly sports type..lyk footbl,crckt.."
2086,I wont. So wat's wit the guys
2250,That seems unnecessarily affectionate
3427,You know what hook up means right?
5050,"And that's fine, I got enough bud to last most of the night at least"
2024,Audrie lousy autocorrect
4564,Taka lor. Wat time u wan 2 come n look 4 us?
1493,Now press conference da:)
4854,"""OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX"""
227,Dear good morning now only i am up
3541,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p"
1930,Can't take any major roles in community outreach. You rock mel
3278,"I can probably come by, everybody's done around <#> right?"
4639,Networking job is there.
1405,say thanks2.
2180,U know we watchin at lido?
698,"Height of Confidence: All the Aeronautics professors wer calld & they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence.."
1125,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up"
4490,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...
3127,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!"
1779,I am in your office na.
5031,Oh yeah! And my diet just flew out the window
1038,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150
4316,"Received, understood n acted upon!"
2257,No..he joined today itself.
314,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao..."
2282,I will reach before ten morning
2548,Why de. You looking good only:-)..
1417,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!"
1037,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.
2160,will you like to be spoiled? :)
4304,Y de asking like this.
1755,Sian... Aft meeting supervisor got work 2 do liao... U working now?
3341,I'm e person who's doing e sms survey...
3013,Good morning pookie pie! Lol hope I didn't wake u up
5122,What about this one then.
2521,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear
3439,"We are hoping to get away by 7, from Langport. You still up for town tonight?"
4083,Mm yes dear look how i am hugging you both. :-P
3677,Yeah whatever lol
1507,Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-)
1924,LMAO where's your fish memory when I need it?
449,Si si. I think ill go make those oreo truffles.
5114,No. I dont want to hear anything
4592,Match started.india <#> for 2
5129,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX
2744,K I'll take care of it
362,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546
2184,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip
1135,Lol now I'm after that hot air balloon!
4128,"Yeah I should be able to, I'll text you when I'm ready to meet up"
2156,No management puzzeles.
1831,I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.
1054,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI
2461,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
23,So ü pay first lar... Then when is da stock comin...
2067,"The table's occupied, I'm waiting by the tree"
1654,U meet other fren dun wan meet me ah... Muz b a guy rite...
3932,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy"
5101,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8
3874,And by when you're done I mean now
4206,Nvm take ur time.
2469,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each"
2326,She.s find. I sent you an offline message to know how anjola's now.
461,When are you going to ride your bike?
1068,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home."
88,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.
1431,Why you keeping me away like this
2834,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for!"
283,"K, I might come by tonight then if my class lets out early"
2484,Okie... Thanx...
463,There are many company. Tell me the language.
213,Sounds great! Are you home now?
2589,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
2674,Can a not?
2582,Yup no more already... Thanx 4 printing n handing it up.
1369,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite & sweet dreams
235,Where are you?when wil you reach here?
3323,Yeah that'd pretty much be the best case scenario
598,what I meant to say is cant wait to see u again getting bored of this bridgwater banter
4568,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
2251,Yar else i'll thk of all sorts of funny things.
4204,"Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£1,50/Mtmsgrcvd18+"
2284,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p"
663,"I've got <#> , any way I could pick up?"
5123,I think that tantrum's finished so yeah I'll be by at some point
2286,Also where's the piece
4873,"K I'm leaving soon, be there a little after 9"
3424,Its a big difference. <#> versus <#> every <#> hrs
2678,Thinkin about someone is all good. No drugs for that
4355,I send the print outs da.
780,"""Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic"""
3938,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!
3619,I to am looking forward to all the sex cuddling.. Only two more sleeps
3672,No that just means you have a fat head
3524,Nobody names their penis a girls name this story doesn't add up at all
3428,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622"
4994,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem
686,meet you in corporation st outside gap ... you can see how my mind is working!
3400,"That means you got an A in epi, she.s fine. She.s here now."
2944,Or remind me in a few hrs.
3681,No need to ke qi... Ü too bored izzit y suddenly thk of this...
2172,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY
